                                                       2848conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          O1        C2        C3        S4        C5        C6        N7        C8        C9        C10       C11       C12       C13       N14       N15       C16       C17       C18       C19       C20       C21       C22       C23       C24       C25       H26       H27       H28       H29       H30       H31       H32       H33       H34       H35       H36       H37       H38       H39       H40       H41       H42       

O1    8.1020238 0.6592158 0.0641579 0.0179174 0.0011096 0.0001585 0.0015521 0.0000475 0.0000221 0.0000077 0.0000047 0.0000117 0.0000342 0.0001020 0.1254955 0.0142484 0.0032509 0.0016771 0.0015757 0.0002888 0.0009354 0.0003502 0.0010451 0.0027133 0.0320079 0.0120594 0.0112881 0.0004338 0.0006850 0.0000250 0.0000012 0.0000007 0.0000039 0.0000176 0.0089527 0.0005136 0.0001105 0.0000370 0.0000576 0.0000225 0.0001745 0.0249317
C2    0.6592158 2.9615264 0.4733706 0.0309018 0.0020124 0.0002496 0.0018116 0.0000659 0.0000139 0.0000039 0.0000062 0.0000122 0.0000520 0.0001374 0.5211599 0.0126486 0.0055039 0.0009615 0.0012517 0.0001624 0.0008767 0.0000988 0.0007680 0.0006583 0.0081118 0.0177300 0.0207229 0.0002711 0.0010685 0.0000054 0.0000005 0.0000005 0.0000042 0.0000166 0.0088787 0.0002894 0.0001438 0.0000124 0.0000490 0.0000050 0.0000365 0.0018361
C3    0.0641579 0.4733706 4.0022571 0.5404406 0.0194847 0.0033838 0.0078098 0.0003141 0.0001074 0.0000439 0.0000883 0.0000555 0.0002442 0.0005676 0.0332113 0.0037538 0.0008136 0.0002396 0.0001125 0.0000198 0.0000755 0.0000165 0.0000780 0.0001531 0.0009766 0.4511905 0.4541053 0.0059513 0.0012537 0.0000127 0.0000028 0.0000053 0.0000082 0.0000416 0.0014199 0.0000502 0.0000522 0.0000033 0.0000045 0.0000022 0.0000074 0.0003230
S4    0.0179174 0.0309018 0.5404406 14.6369430 0.5336597 0.0452232 0.0165538 0.0018122 0.0018869 0.0008822 0.0019706 0.0010919 0.0034044 0.0135819 0.0309762 0.0018379 0.0002529 0.0000743 0.0000848 0.0000153 0.0000571 0.0000208 0.0000812 0.0001821 0.0010425 0.0268612 0.0246681 0.0254485 0.0287965 0.0000766 0.0000501 0.0001210 0.0000422 0.0006231 0.0267827 0.0001258 0.0000097 0.0000020 0.0000046 0.0000045 0.0000060 0.0002043
C5    0.0011096 0.0020124 0.0194847 0.5336597 3.9798049 0.4895673 0.0344402 0.0046871 0.0010713 0.0004612 0.0008884 0.0009667 0.0047387 0.0321094 0.0069696 0.0001904 0.0000867 0.0000125 0.0000289 0.0000038 0.0000210 0.0000031 0.0000189 0.0000152 0.0001618 0.0013357 0.0060885 0.4649099 0.4584979 0.0000564 0.0000543 0.0000848 0.0000491 0.0014421 0.0029711 0.0000099 0.0000016 0.0000003 0.0000014 0.0000006 0.0000013 0.0000150
C6    0.0001585 0.0002496 0.0033838 0.0452232 0.4895673 3.1828804 0.6708724 0.0263153 0.0158425 0.0056455 0.0125174 0.0092693 0.0359345 0.5259806 0.0004685 0.0000209 0.0000073 0.0000010 0.0000018 0.0000004 0.0000014 0.0000004 0.0000015 0.0000022 0.0000165 0.0019705 0.0004558 0.0195754 0.0179737 0.0006465 0.0004195 0.0007870 0.0003484 0.0085390 0.0003252 0.0000036 0.0000003 0.0000001 0.0000002 0.0000002 0.0000005 0.0000095
N7    0.0015521 0.0018116 0.0078098 0.0165538 0.0344402 0.6708724 6.5168546 0.5758278 0.0388623 0.0119483 0.0061343 0.0068563 0.0576265 0.1214188 0.0009530 0.0000618 0.0000262 0.0000156 0.0000091 0.0000027 0.0000050 0.0000030 0.0000069 0.0000165 0.0001501 0.0108974 0.0008047 0.0054070 0.0068241 0.0057628 0.0011302 0.0004336 0.0018925 0.0107762 0.0001191 0.0000047 0.0000014 0.0000007 0.0000005 0.0000004 0.0000039 0.0002418
C8    0.0000475 0.0000659 0.0003141 0.0018122 0.0046871 0.0263153 0.5758278 3.4984190 0.6293907 0.0338659 0.0315505 0.0263872 0.5886954 0.0522998 0.0000470 0.0000029 0.0000012 0.0000003 0.0000003 0.0000001 0.0000002 0.0000001 0.0000004 0.0000004 0.0000048 0.0004613 0.0000623 0.0009334 0.0003931 0.0221695 0.0049561 0.0017120 0.0041611 0.0042938 0.0000221 0.0000011 0.0000002 0.0000001 0.0000001 0.0000001 0.0000005 0.0000085
C9    0.0000221 0.0000139 0.0001074 0.0018869 0.0010713 0.0158425 0.0388623 0.6293907 3.9430291 0.7182096 0.0361297 0.0555853 0.0325047 0.0067215 0.0000270 0.0000024 0.0000007 0.0000002 0.0000002 0.0000001 0.0000001 0.0000001 0.0000003 0.0000004 0.0000021 0.0001575 0.0000210 0.0002801 0.0002336 0.4815229 0.0251465 0.0051145 0.0032248 0.0005643 0.0000167 0.0000005 0.0000001 0.0000000 0.0000000 0.0000001 0.0000004 0.0000024
C10   0.0000077 0.0000039 0.0000439 0.0008822 0.0004612 0.0056455 0.0119483 0.0338659 0.7182096 3.9542662 0.6758298 0.0382016 0.0344877 0.0082708 0.0000121 0.0000011 0.0000004 0.0000001 0.0000001 0.0000001 0.0000001 0.0000001 0.0000002 0.0000002 0.0000008 0.0000357 0.0000235 0.0001226 0.0001011 0.0242834 0.4798730 0.0232575 0.0051880 0.0002343 0.0000114 0.0000004 0.0000001 0.0000000 0.0000000 0.0000001 0.0000002 0.0000005
