                                                       4399conf_1.sum LIDI values in a Matrix 
                                                    Note the DI values are divided by 2

          C1        C2        C3        C4        C5        C6        C7        O8        C9        O10       C11       C12       C13       C14       C15       C16       C17       C18       C19       O20       C21       C22       H23       H24       H25       H26       H27       H28       H29       H30       H31       H32       H33       H34       H35       H36       H37       H38       H39       H40       

C1    4.0385647 0.9132897 0.0374290 0.0118314 0.0020807 0.0004771 0.0008331 0.0001400 0.0000300 0.0000246 0.0000026 0.0000014 0.0000003 0.0000002 0.0000001 0.0000002 0.0000001 0.0000002 0.0004623 0.0001983 0.0000283 0.0032531 0.4846171 0.4886592 0.0321160 0.0090434 0.0127833 0.0004180 0.0000779 0.0000014 0.0000014 0.0000001 0.0000001 0.0000001 0.0000002 0.0000001 0.0001047 0.0000184 0.0000043 0.0014296
C2    0.9132897 3.9545194 0.5032860 0.0314907 0.0077052 0.0008785 0.0025978 0.0004241 0.0000853 0.0000588 0.0000061 0.0000039 0.0000009 0.0000002 0.0000001 0.0000002 0.0000002 0.0000004 0.0010588 0.0002251 0.0000212 0.0090426 0.0328229 0.0336921 0.4778685 0.0199755 0.0237575 0.0009901 0.0000601 0.0000034 0.0000044 0.0000002 0.0000001 0.0000002 0.0000003 0.0000003 0.0000807 0.0000280 0.0000032 0.0014266
C3    0.0374290 0.5032860 3.8788518 0.4990901 0.0276985 0.0047313 0.0025798 0.0004582 0.0000783 0.0000526 0.0000071 0.0000042 0.0000008 0.0000002 0.0000001 0.0000002 0.0000001 0.0000005 0.0044207 0.0010564 0.0000687 0.0270671 0.0079967 0.0069604 0.0187543 0.4625095 0.4594913 0.0070189 0.0008060 0.0000032 0.0000042 0.0000001 0.0000001 0.0000002 0.0000003 0.0000003 0.0000669 0.0000381 0.0000256 0.0055314
C4    0.0118314 0.0314907 0.4990901 3.8682840 0.6801695 0.0365509 0.0447735 0.0066499 0.0012874 0.0008334 0.0000907 0.0000529 0.0000110 0.0000014 0.0000001 0.0000006 0.0000005 0.0000050 0.0338073 0.0075106 0.0011391 0.6703503 0.0008008 0.0010833 0.0032002 0.0194199 0.0195311 0.0235733 0.0049226 0.0000495 0.0000616 0.0000008 0.0000001 0.0000002 0.0000007 0.0000036 0.0008754 0.0005809 0.0001232 0.0210501
C5    0.0020807 0.0077052 0.0276985 0.6801695 3.9495274 0.6945905 0.0363568 0.0066101 0.0006075 0.0009019 0.0001728 0.0000675 0.0000058 0.0000060 0.0000008 0.0000049 0.0000012 0.0000079 0.0395708 0.0109851 0.0005820 0.0350524 0.0003282 0.0003168 0.0024060 0.0050135 0.0080338 0.4751165 0.0232639 0.0000327 0.0000321 0.0000005 0.0000001 0.0000004 0.0000003 0.0000027 0.0007219 0.0006956 0.0000951 0.0043666
C6    0.0004771 0.0008785 0.0047313 0.0365509 0.6945905 3.9187546 0.6684341 0.0478851 0.0045813 0.0076241 0.0006155 0.0003476 0.0000368 0.0000305 0.0000036 0.0000242 0.0000044 0.0000359 0.0314206 0.0061469 0.0010446 0.0473065 0.0000572 0.0000641 0.0002745 0.0009462 0.0006791 0.0232673 0.4753006 0.0001285 0.0001656 0.0000026 0.0000003 0.0000015 0.0000010 0.0000081 0.0003283 0.0003555 0.0001967 0.0025586
C7    0.0008331 0.0025978 0.0025798 0.0447735 0.0363568 0.6684341 3.5757013 0.4156199 0.0105435 0.0222177 0.0042336 0.0007999 0.0000567 0.0000339 0.0000045 0.0000224 0.0000151 0.0000764 0.6301711 0.0461437 0.0042990 0.0338385 0.0000981 0.0001431 0.0001905 0.0008459 0.0009159 0.0049410 0.0231739 0.0006490 0.0005602 0.0000036 0.0000008 0.0000019 0.0000011 0.0000353 0.0005618 0.0006874 0.0006064 0.0038042
O8    0.0001400 0.0004241 0.0004582 0.0066499 0.0066101 0.0478851 0.4156199 7.8820099 0.4232856 0.1301498 0.0367863 0.0204343 0.0015466 0.0007377 0.0000840 0.0005669 0.0001561 0.0010453 0.0407671 0.0243995 0.0010440 0.0053134 0.0000201 0.0000259 0.0000296 0.0001614 0.0001673 0.0009352 0.0077958 0.0040488 0.0184694 0.0000858 0.0000050 0.0000331 0.0000234 0.0001930 0.0002565 0.0001988 0.0000792 0.0012225
C9    0.0000300 0.0000853 0.0000783 0.0012874 0.0006075 0.0045813 0.0105435 0.4232856 2.9339240 0.6695859 0.5113620 0.0413740 0.0064435 0.0025280 0.0003820 0.0017227 0.0002758 0.0026448 0.0038528 0.0025839 0.0000669 0.0004763 0.0000034 0.0000048 0.0000064 0.0000303 0.0000270 0.0000926 0.0005440 0.0171125 0.0045108 0.0001182 0.0000565 0.0000886 0.0000188 0.0007289 0.0000190 0.0000418 0.0000108 0.0001037
O10   0.0000246 0.0000588 0.0000526 0.0008334 0.0009019 0.0076241 0.0222177 0.1301498 0.6695859 8.1148988 0.0568739 0.0331477 0.0029780 0.0035582 0.0004023 0.0028542 0.0003367 0.0030025 0.0058788 0.0045702 0.0001131 0.0007975 0.0000034 0.0000042 0.0000078 0.0000197 0.0000227 0.0000977 0.0010216 0.0079372 0.0020556 0.0001237 0.0000344 0.0001586 0.0000131 0.0001440 0.0000568 0.0000793 0.0000150 0.0001083
C11   0.0000026 0.0000061 0.0000071 0.0000907 0.0001728 0.0006155 0.0042336 0.0367863 0.5113620 0.0568739 3.9529635 0.8391480 0.0331242 0.0198658 0.0023177 0.0115334 0.0023458 0.0217062 0.0006269 0.0004335 0.0000132 0.0001419 0.0000005 0.0000003 0.0000009 0.0000039 0.0000026 0.0000362 0.0001279 0.4598458 0.0257882 0.0009861 0.0001884 0.0006941 0.0000773 0.0087854 0.0000046 0.0000056 0.0000095 0.0000503
